Date,SXXP,URW,LI,BAYN,BNP,ACA,RDSA,NDA
11/4/13,435.73,192.6,33.31,91.088,53.98,8.797,24.775,9.485
11/1/13,433.86,192.35,33.085,89.7,54.15,8.9,24.76,9.445
10/31/13,438.39,193,33.08,90.084,54.54,8.897,24.565,9.47
10/30/13,441.74,192.5,33.11,91.048,52.77,8.692,25.46,9.555
10/29/13,440.9,196.45,33.355,90.832,53.51,8.734,25.3,9.51
10/28/13,440.61,195.05,33.395,89.936,52.71,8.614,25.01,9.57
10/25/13,441.56,194.65,33.49,89.749,53.35,8.848,24.945,9.5
10/24/13,442.25,194.5,33.135,89.179,54.19,9.119,24.8,9.375
10/23/13,439.86,192.9,32.59,89.769,53,8.904,24.62,9.285
10/22/13,442.52,192.3,32.45,88.952,54.18,9.123,24.74,9.39
10/21/13,437,189.65,32.51,87.88,53.77,9.147,24.555,9.23
10/18/13,436.05,192.7,32.4,89.051,54.3,9.141,24.435,9.285
10/17/13,431.69,190.6,32.5,87.988,54.25,9.2,24.15,9.2
10/16/13,426.31,189.85,32,88.047,54.3,9.151,24.315,9.125
10/15/13,424.94,188.05,31.845,86.738,54.17,9.079,24.185,8.98
10/14/13,423.87,187.55,31.8,85.587,53.7,8.941,23.845,8.855
10/11/13,421.89,186.2,31.86,85.852,53.4,8.979,23.76,8.86
10/10/13,419.57,186.1,31.85,84.278,53.39,8.968,23.695,8.83
10/9/13,412.26,181.3,31.545,82.772,51.5,8.692,23.47,8.72
10/8/13,416.5,180.3,31.515,82.979,50.55,8.55,23.69,8.8
10/7/13,419.71,180.25,31.73,83.51,51.06,8.473,23.925,8.765
10/4/13,419.96,183.95,31.74,84.731,51.12,8.468,24.06,8.795
10/3/13,421.73,182.95,31.655,84.888,50.58,8.319,24.05,8.945
10/2/13,422.15,183.15,31.925,85.105,51.12,8.45,23.995,8.985
10/1/13,423.14,184.5,32.06,86.335,50.85,8.352,24.21,9.01
9/30/13,420.08,183.4,32.05,85.774,50,8.151,24.38,8.9
9/27/13,422.16,184,31.755,86.098,50.89,8.278,24.27,9.03
9/26/13,421.73,183.35,31.955,85.488,50.84,8.241,24.455,8.985
9/25/13,423.45,184.15,32,85.164,51.38,8.32,24.28,8.885
9/24/13,422.6,184.5,31.99,85.095,51.09,8.326,24.37,9.14
9/23/13,422.51,183.4,31.87,84.868,50.83,8.152,24.43,9.055
9/20/13,425.02,185.55,31.89,86.285,50.76,8.27,24.515,9.23
9/19/13,425.79,186.25,31.675,85.232,50.95,8.348,24.51,9.195
9/18/13,418.48,177.8,30.82,83.865,50.53,8.359,24.45,9.09
9/17/13,416.61,177.95,30.9,83.481,50.42,8.302,24.42,9.05
9/16/13,418.07,177.95,31.03,83.815,50.59,8.334,24.625,9.125
9/13/13,413.9,175.55,30.865,82.349,50.06,8.17,24.7,9.13
9/12/13,413.63,177.5,30.83,82.113,50.49,8.208,24.625,9.14
9/11/13,413.5,174.8,30.65,82.979,50.75,8.25,24.52,9.24
9/10/13,410.79,174.4,30.63,82.172,50.74,8.186,24.41,9.315
9/9/13,405.48,169.6,30.065,80.706,49.515,7.981,24.38,9.1
9/6/13,402.95,171.6,30.325,82.133,49.74,7.846,24.68,9.05
9/5/13,399.8,169.6,30.105,82.851,48.805,7.784,24.665,9.11
9/4/13,399.36,169.3,29.935,83.569,48.485,7.842,24.615,9.005
9/3/13,397.47,169.95,30.01,83.471,48.27,7.879,24.49,9.02
9/2/13,399.73,175.1,30.46,84.278,48.95,7.804,24.475,8.99
8/30/13,392.58,170.1,30.01,82.703,47.415,7.645,24.49,8.85
8/29/13,397.37,172.15,30.165,84.12,48.39,7.85,24.825,8.98
8/28/13,397.18,172.1,30.65,83.687,48.32,7.756,24.82,8.95
8/27/13,400.31,172.35,30.84,84.986,47.765,7.703,24.295,8.985
8/26/13,407,177.5,31.545,87.102,49.515,8.044,24.14,9.25
8/23/13,407.92,176.95,31.26,86.748,50.25,8.167,24.03,9.415
8/22/13,405.48,175,31.43,87.004,49.865,8.152,23.845,9.33
8/21/13,402.04,175.5,31.63,85.793,48.8,7.97,23.795,9.12
8/20/13,405.62,178.45,31.92,86.118,49.035,8.016,23.845,9.49
8/19/13,406.59,181.15,32.335,85.862,49.775,8.151,23.935,9.575
8/16/13,408.04,181.5,32.64,85.242,50.91,8.378,24.005,9.665
8/15/13,404.91,181.45,32.54,85.282,49.865,8.208,23.89,9.62
8/14/13,409.11,184.05,32.67,85.616,50.22,8.314,24.15,9.75
8/13/13,407.91,183.75,32.74,85.272,50.15,8.232,24.42,9.705
8/12/13,407.33,182.4,32.37,85.439,49.95,8.243,24.14,9.675
8/9/13,408.19,183.2,32.49,85.577,49.765,8.176,24.31,9.74
8/8/13,407.31,186.85,32.795,85.813,49.94,8.087,24.05,9.645
8/7/13,403.59,185.9,33.05,85.872,49.59,7.943,24.065,9.565
8/6/13,403.62,189.85,33.335,87.24,49.09,7.766,24.23,9.55
8/5/13,404.15,188.65,33.475,88.175,49.4,7.839,24.26,9.695
8/2/13,403.82,185.9,33.2,88.204,49.255,7.65,24.235,9.665
8/1/13,400.77,185.3,33.515,88.008,49.75,7.57,24.425,9.7
7/31/13,397.72,182.15,32.59,85.961,48.635,7.178,25.595,9.515
7/30/13,396.86,183.65,32.915,83.008,47.85,7.167,25.465,9.62
7/29/13,396.61,185.65,32.81,82.654,48.215,7.173,25.59,9.585
7/26/13,396.95,185.3,32.92,82.418,48.145,7.277,25.725,9.65
7/25/13,396.38,185.35,32.63,82.88,47.755,7.395,25.855,9.74
7/24/13,397.63,185.85,32.76,82.93,47.28,7.345,25.975,9.65
7/23/13,395.62,186.3,32.57,83.136,45.655,7.266,25.805,9.595
7/22/13,396.16,189.25,33.12,83.53,45.75,7.307,25.985,9.51
7/19/13,393.97,187.75,32.9,83.628,45,7.256,25.9,9.54
7/18/13,392.24,186.85,32.44,84.14,44.9,7.124,25.91,9.455
7/17/13,390.28,185.25,32.425,82.812,44.115,6.766,25.71,9.02
7/16/13,388.16,185.85,32.485,82.369,43.785,6.71,25.51,8.955
7/15/13,388.11,189.4,32.955,83.323,44.43,6.788,25.62,9.005
7/12/13,387.31,187.85,32.69,83.264,44.01,6.745,25.585,8.94
7/11/13,386.15,188.1,32.7,82.507,44.125,6.804,25.535,8.965
7/10/13,378.9,184.45,32.155,81.995,44.1,6.751,25.355,8.85
7/9/13,376.83,185.55,32.15,82.142,43.905,6.778,25.085,8.91
7/8/13,376.22,181.8,31.785,81.109,44.13,6.906,24.73,8.82
7/5/13,369.99,180.05,31.25,78.787,42.955,6.765,24.465,8.66
7/4/13,377.52,180.6,31.25,81.257,43.31,6.906,24.58,8.885
7/3/13,371.47,178,30.7,79.603,41.33,6.487,24.35,8.665
7/2/13,373.81,178.2,30.815,80.41,42.315,6.6,24.535,8.7
7/1/13,376.33,176.05,29.81,81.06,42.41,6.675,24.565,8.81
6/28/13,370.67,179,30.28,80.627,41.975,6.603,24.545,8.565
6/27/13,373.32,176.2,30.125,80.883,42.545,6.739,24.6,8.61
6/26/13,370.1,176.35,30.005,80.322,42.43,6.642,24.35,8.595
6/25/13,366.37,170.5,29.44,77.773,41.305,6.42,24.1,8.29
6/24/13,361,164.75,29.29,76.878,40.145,6.346,24.12,8.055
6/20/13,375.56,173,31.11,79.298,41.795,6.637,24.38,8.445
6/19/13,391.82,180,31.4,82.851,43.665,6.871,24.62,8.78
6/18/13,392.5,179.2,31.26,82.487,44.13,6.984,24.69,9.085
6/17/13,390.96,180,31.275,82.162,43.75,6.953,24.76,9.18
6/14/13,387.79,180.4,31.08,80.469,43.28,6.899,24.59,9.135
6/13/13,387.16,175.65,30.4,80.676,43.25,6.83,24.78,9
6/12/13,387.77,177.7,30.9,81.601,42.555,6.794,24.8,9.005
6/11/13,387.37,179.9,31.195,81.542,43.085,6.942,24.965,9
6/10/13,390.66,182.75,31.895,82.733,43.9,7.007,24.895,9.075
6/7/13,390.58,183.95,32.31,81.946,44.44,7.113,24.805,9.25
6/6/13,386.52,183.9,31.74,79.298,43.705,6.912,24.81,9.05
6/5/13,386.28,186.95,32.735,79.849,44.66,7.082,25.09,9.195
6/4/13,391.59,191.3,33.25,80.696,45.235,7.223,25.425,9.44
6/3/13,390.68,189.9,33.345,80.027,45.3,7.229,25.54,9.47
5/31/13,390.27,189.25,33.2,81.572,45.325,7.297,25.765,9.565
5/30/13,396.01,193.05,33.25,82.339,45.63,7.384,25.93,9.595
5/29/13,391.31,193.6,33.61,82.546,45.27,7.289,26.005,9.485
5/28/13,396.54,198,33.86,85.223,46.04,7.345,26.335,9.64
5/27/13,393.51,197,33.76,83.392,45.105,7.195,26.02,9.53
5/24/13,391.9,196,34.03,83.117,44.22,7.12,25.95,9.455
5/23/13,393.15,197.7,34,82.575,44.78,7.257,26.185,9.45
5/22/13,399.64,205.4,34.795,84.14,46.05,7.498,26.41,9.8
5/21/13,400.32,208.25,34.9,83.304,45.485,7.379,26.535,9.625
5/20/13,398.8,207.35,34.65,82.782,46.705,7.487,26.33,9.575
5/17/13,396.03,207.45,34.425,82.457,46.49,7.36,26.395,9.47
5/16/13,397.22,203.2,34.205,83.451,45.85,7.281,26.195,9.23
5/15/13,396.2,202.4,33.6,83.678,45.75,7.187,26.345,9.2
5/14/13,395.95,201.8,33.305,83.176,45.045,6.917,26.8,9.12
5/13/13,395.07,197.65,33.155,82.418,44.155,6.79,26.59,9.125
5/10/13,395.69,193.8,33.24,82.182,44.67,6.912,26.565,9.32
5/8/13,399.96,194.5,33.525,81.975,44.65,7.05,26.48,9.35
5/7/13,394.8,194.45,33.42,80.548,44.95,7.088,26.24,9.245
5/6/13,393.52,193.2,33.31,79.82,43.895,7.202,26.26,9.2
5/3/13,394.57,193,33.29,80.41,43.89,7.158,26.38,9.22
5/2/13,389.3,199,32.885,78.846,42.87,7.01,26.2,9.215
4/30/13,390.42,198.5,32.2,77.96,42.31,6.951,25.835,9.025
4/29/13,389.13,199.8,32.2,78.304,42.35,7.047,25.8,9.01
4/26/13,385.22,194.95,32,79.869,41.58,6.893,25.7,8.985
4/25/13,386.15,194.45,32.255,79.416,41.8,6.867,25.85,8.695
4/24/13,383.2,198.8,31.845,79.338,41.79,6.782,25.6,8.475
4/23/13,380.74,195.05,31.5,78.236,41.06,6.73,25.155,8.62
4/22/13,372.76,189.5,30.74,76.631,38.96,6.3,24.615,8.495
4/19/13,372.71,187.4,30.47,77.074,38.965,6.236,24.425,8.6
4/18/13,371.12,184.15,30.23,77.537,38.29,6.144,24.43,8.46
4/17/13,369.56,183.05,30.195,76.346,38.295,6.21,24.46,8.63
4/16/13,379.62,186.85,30.74,79.761,40.12,6.406,24.685,8.88
4/15/13,379.62,186.45,30.795,80.292,40.33,6.385,24.715,9.005
4/12/13,382.88,190.3,32.245,79.043,40.725,6.505,24.92,9.005
4/11/13,387.11,187.3,31.9,80.715,41.975,6.693,24.91,9.1
4/10/13,382.96,184.65,31.585,79.82,41.465,6.602,24.705,9.04
4/9/13,376.85,181.9,31.33,79.043,39.365,6.219,24.51,8.815
4/8/13,374.19,183.85,31.165,79.8,39.16,6.118,24.415,8.675
4/5/13,373.56,182.95,30.345,77.812,39.265,6.266,24.555,8.745
4/4/13,375.63,185.7,30.735,80.302,39.83,6.365,24.955,8.74
4/3/13,378.67,187,31.355,81.001,40.095,6.36,25.21,8.98
4/2/13,381.6,186.9,31.285,80.981,40.925,6.528,25.325,9.115
3/28/13,376.68,181.7,30.645,79.19,40.04,6.426,25.19,8.735
3/27/13,373.5,181.45,30.1,77.95,39.67,6.276,25.415,8.84
3/26/13,377.6,182.9,30.645,78.363,40.365,6.148,25.43,8.835
3/25/13,377.65,183,30.54,77.842,39.925,6.18,25.185,8.78
3/22/13,381.49,182.4,30.57,77.094,41.175,6.563,25.32,8.795
3/21/13,380.25,181.6,30.84,77.881,42.02,6.641,25.325,8.825
3/20/13,383.73,184.7,31.03,79.082,42.24,6.696,25.41,8.94
3/19/13,380.61,183.45,30.73,76.996,40.955,6.562,25.4,8.85
3/18/13,384.61,185.25,31.3,76.976,42.75,6.956,25.325,9.02
3/15/13,388.4,184.3,31.17,77.301,43.99,7.183,25.375,8.99
3/14/13,388.31,184.45,31.25,77.497,44.26,7.24,25.71,9.26
3/13/13,383.06,181.6,31.35,75.972,43.72,7.186,25.45,9.235
3/12/13,384.66,181.25,31.54,75.805,44.16,7.173,25.35,9.14
3/11/13,384.75,182.9,31.815,76.464,44.395,7.193,25.405,9.14
3/8/13,383.92,185.55,32.015,77.36,44.61,7.257,25.46,9.13
3/7/13,383.99,183.55,32.19,76.996,42.855,7.175,25.5,8.925
3/6/13,381.1,179.8,32.045,76.986,43.02,7.224,25.51,8.94
3/5/13,383.08,178.9,32.205,76.75,43.735,7.249,25.565,9.165
3/4/13,375.82,175.3,31.82,74.368,42.5,7.037,25.295,8.94
3/1/13,376.94,176,31.695,74.171,42.37,7.025,25.34,8.85
2/28/13,379.33,176.8,31.475,74.653,43.105,7.2,25.18,8.87
2/27/13,376.16,174,30.83,72.685,43.155,7.095,24.91,8.735
2/26/13,371.46,172.45,30.4,71.613,41.67,7.037,24.79,8.605
2/25/13,380.46,174.5,30.35,72.577,43.69,7.475,24.89,8.76
2/22/13,380.62,173.5,30.35,71.839,43.63,7.277,24.965,8.815
2/21/13,376.02,171.35,30.25,70.146,42.5,7.271,24.705,8.775
2/20/13,385.74,174.6,30.48,71.475,44.525,7.608,24.735,8.835
2/19/13,388.29,177,30.3,70.648,45.625,7.323,24.805,8.74
2/18/13,382.91,176.05,29.875,68.188,45.38,7.251,24.5,8.7
2/15/13,383.71,172.6,29.755,67.912,46.005,7.189,24.495,8.665
2/14/13,383.91,173.55,29.88,68.532,46.75,7.391,24.745,8.745
2/13/13,387.81,174.7,29.805,69.93,45.845,7.532,24.785,8.75
2/12/13,386.48,173.25,29.505,69.743,46.035,7.636,25.125,8.615
2/11/13,382.99,171.05,29.05,69.054,44.75,7.414,25.08,8.48
2/8/13,383.74,172.15,29.115,69.831,44.595,7.35,25.145,8.445
2/7/13,380.43,170.1,29,69.694,43.565,6.874,25.12,8.325
2/6/13,384.5,170.65,29.06,68.985,44.365,6.959,25.4,8.45
2/5/13,387.9,173.15,29.3,70.56,45.525,7.227,25.45,8.45
2/4/13,384.26,170.55,28.795,70.786,44.695,7.117,25.565,8.235
2/1/13,394,172.75,29.005,71.839,46.755,7.525,25.84,8.19
1/31/13,390.16,174.05,29.05,71.524,46.21,7.28,26.11,8.15
1/30/13,391.79,175.55,29.66,72.282,46.205,7.394,26.845,7.945
1/29/13,391.32,174,29.45,72.4,47.245,7.554,26.985,7.7
1/28/13,389.42,172.85,29.45,74.476,47.665,7.762,26.61,7.67
1/25/13,389.73,174.75,29.56,74.712,46.665,7.578,26.515,7.63
1/24/13,386.33,174.9,29.78,71.268,46.055,7.41,26.345,7.555
1/23/13,383.53,175,30.22,71.721,45.115,7.32,26.365,7.535
1/22/13,382.76,175,30.16,71.859,46.295,7.507,26.355,7.59
1/21/13,383.24,176.9,30.2,71.691,46.45,7.547,26.27,7.62
1/18/13,382.35,176.2,30.125,71.347,46.235,7.459,26.32,7.565
1/17/13,384.01,176.1,30.37,71.77,45.625,7.45,26.16,7.595
1/16/13,379.96,178.05,30.49,71.524,44.21,7.272,26.065,7.545
1/15/13,381.34,177.65,30.335,71.002,44.23,7.435,26.06,7.535
1/14/13,382.17,177.25,30.07,71.603,45.635,7.341,25.915,7.71
1/11/13,383.54,175.25,29.585,71.711,45.87,7.124,26.025,7.68
1/10/13,381.15,176.5,29.64,70.865,45.575,7.093,26.105,7.62
1/9/13,376.67,177.75,29.995,71.17,45.64,6.938,26.28,7.62
1/8/13,374.13,180.5,30.19,70.776,45.695,6.631,26.195,7.56
1/7/13,375.71,181.7,30.36,70.481,45.21,6.578,26.3,7.57
1/4/13,375.59,186.2,30.545,71.642,44.385,6.353,26.49,7.52
1/3/13,376.06,183.7,30.295,70.815,44.46,6.348,26.38,7.475
1/2/13,375.75,187.95,30.44,70.825,44.46,6.35,26.18,7.45
12/28/12,368.6,184.95,29.9,70.747,42.335,6.054,26.05,7.24
12/27/12,370.67,187.9,30.05,71.258,43.435,6.164,26.15,7.28
12/21/12,369.98,184,30.01,71.79,43.655,6.105,26.225,7.23
12/20/12,373.12,183.9,30.085,71.248,44.54,6.262,26.325,7.235
12/19/12,373.05,182.55,29.94,70.294,44.56,6.179,26.26,7.1
12/18/12,371.05,180.2,29.755,71.337,43.86,6.04,26.3,7.045
12/17/12,367.32,180.05,29.32,71.121,43.845,5.909,26.215,7
12/14/12,367.91,178.6,29.685,71.298,43.92,5.954,26.16,7
12/13/12,365.48,178.5,29.655,71.288,43.215,5.999,26.31,7.02
12/12/12,367.3,179.8,29.495,71.101,43.16,5.914,26.395,7.09
12/11/12,364.61,180.3,29.47,71.258,43.175,5.88,26.155,7.15
12/10/12,361.65,180,29.67,71.052,43.195,5.951,26.12,7.125
12/7/12,361.25,179.6,29.7,70.756,44.03,6.109,25.94,7.11
12/5/12,362.36,176.1,29.01,69.034,43.38,6.048,25.675,7.08
12/4/12,361.65,179.2,29.235,69.182,43.13,6.03,25.625,7.11
12/3/12,360.49,178.65,29.42,68.995,42.57,5.91,25.65,7.05
11/30/12,358.57,180.45,29.48,68.444,42.945,5.829,25.77,7.01
11/29/12,358.43,180.7,29.27,68.926,42.83,5.849,25.79,7.08
11/28/12,353.48,174.3,28.775,68.936,41.985,5.716,25.72,6.98
11/27/12,353.05,172.35,28.66,68.237,42.11,5.7,25.675,7
11/26/12,352.51,170.9,28.325,68.198,41.82,5.645,25.72,7.025
11/23/12,354.95,171.45,28.5,68.631,42.6,5.8,25.77,7.035
11/22/12,349.38,169.8,28.21,67.548,41.915,5.78,25.645,6.96
11/21/12,346.5,168.95,28.17,66.672,41.525,5.788,25.775,6.87
11/20/12,345.11,168.8,27.99,66.18,41.08,5.778,25.715,6.86
11/19/12,343.84,169.35,27.93,65.344,41.08,5.745,25.79,6.905
11/16/12,334.44,165.55,27.6,64.281,39.255,5.461,25.365,6.665
11/15/12,339.15,168,27.8,64.389,40.3,5.622,25.765,6.755
11/14/12,341.77,170.35,27.985,65.432,40.075,5.538,26.165,6.815
11/13/12,343.93,171.35,28.17,65.6,40.5,5.65,26.97,6.895
11/12/12,342.65,169.1,28.22,65.088,39.535,5.479,26.755,6.92
11/9/12,343.84,169,28.05,64.675,39.455,5.573,26.76,6.95
11/8/12,344.64,169.1,28.425,65.305,40.05,5.919,26.815,7.06
11/7/12,345.9,168.2,28.475,65.206,39.54,5.952,26.9,7
11/6/12,352.08,171.8,29.05,67.105,39.12,6.08,27.045,7.075
11/5/12,349.14,171.2,29.025,66.545,38.64,5.83,27.085,6.95
11/2/12,352.55,173.3,29.275,66.358,38.965,5.982,27.225,7
11/1/12,354,172.95,28.705,66.426,38.97,5.98,27.125,6.99
10/31/12,350.58,173.85,28.605,66.121,38.81,5.808,26.455,6.99
10/30/12,352.34,173.15,28.665,66.574,39.395,5.945,26.54,7.08
10/29/12,347.58,171.75,28.765,65.442,38.99,5.832,26.135,7.035
10/26/12,349.77,170.45,28.75,66.082,39.125,5.885,26.2,7.045
10/25/12,350.33,169.4,28.815,65.629,39.625,6.001,26.025,6.96
10/24/12,349.14,167.8,28.615,65.186,40.29,6.126,26.21,6.96
10/23/12,348.28,167.8,28.52,64.822,40.045,6.101,25.975,7.135
10/22/12,356.45,171.95,28.895,67.401,40.9,6.24,26.39,7.25
10/19/12,356.99,172.9,29.28,67.962,40.79,6.176,26.505,7.315
10/18/12,361.88,172.5,29.32,68.385,41.775,6.315,26.575,7.44
10/17/12,361.64,172.35,29.285,68.513,41.755,6.214,26.825,7.36
10/16/12,357.93,172,29.1,69.241,40.695,6.397,26.7,7.375
10/15/12,350.31,168.5,28.87,67.184,39.005,6.076,26.62,7.31
10/12/12,348.91,166.65,28.5,66.889,38.45,5.97,26.605,7.24
10/11/12,350.49,166.1,28.57,67.479,38.795,5.977,26.815,7.32
10/10/12,346.34,162.25,28.53,66.672,37.695,5.728,26.76,7.235
10/9/12,347.88,161.9,28.5,66.761,38.055,5.74,26.775,7.29
10/8/12,352.15,162.7,28.5,67.145,38.665,5.727,26.84,7.375
10/5/12,357.77,163.15,28.27,67.912,39.39,5.839,26.89,7.53
10/4/12,353.22,162.05,27.98,66.21,38.045,5.733,26.695,7.435
10/3/12,350.28,161.25,27.89,66.525,37.81,5.65,26.96,7.42
10/2/12,351.53,160.1,27.625,66.328,37.685,5.708,26.985,7.655
10/1/12,351.22,156.95,27.55,67.44,38.27,5.765,27.055,7.765
9/28/12,345.69,155.1,27.29,65.767,36.98,5.37,26.9,7.675
9/27/12,350.32,159.15,27.68,67.312,37.895,5.494,27.26,7.77
9/26/12,348.2,160.8,27.85,66.426,37.335,5.292,27.335,7.725
9/25/12,357.19,161.85,28.005,67.263,39.51,5.718,27.73,7.89
9/24/12,354.75,161.4,28,66.623,39.065,5.714,27.57,7.765
9/21/12,358.57,162.45,28.025,66.426,39.665,5.853,27.53,7.74
9/20/12,355.26,162.6,28,64.852,38.915,5.728,27.5,7.775
9/19/12,359.27,162.45,28.005,64.389,39.525,5.791,27.83,7.735
9/18/12,357.04,162.75,27.86,64.065,39.535,5.798,27.85,7.63
9/17/12,360.76,163.7,28.055,64.527,40.195,5.984,27.91,7.62
9/14/12,362.07,163.65,27.99,63.868,39.99,5.937,27.925,7.67
9/13/12,351.64,161.7,27.57,64.34,38.31,5.74,28.135,7.53
9/12/12,351.73,162.55,27.63,64.704,38.92,5.89,27.845,7.61
9/11/12,350.62,160.9,27.4,64.429,39.01,5.568,27.95,7.53
9/10/12,347.3,163,27.14,63.386,38.165,5.505,27.905,7.525
9/7/12,348.24,163.3,26.99,64.183,37.775,5.341,27.94,7.555
9/6/12,343.15,164.05,26.48,64.488,37.145,5.013,28.045,7.415
9/5/12,334.65,161.5,25.625,61.909,35.22,4.623,27.565,7.22
9/4/12,333.41,160.55,25.6,61.27,34.51,4.581,27.695,7.18
9/3/12,338.22,163.8,25.755,61.781,34.87,4.617,28.07,7.305
8/31/12,334.68,162.15,25.66,60.689,34.555,4.638,27.81,7.345
8/30/12,331.24,161,26.065,60.217,33.84,4.312,27.92,7.315
8/29/12,334.48,163.5,26.35,61.063,34.305,4.296,28.005,7.36
8/28/12,336.05,163,26.3,60.65,34.53,4.266,28.105,7.42
8/27/12,336.85,164.25,26.25,61.24,34.9,4.282,28.145,7.64
8/24/12,335.96,162.1,26.21,60.482,34.18,4.243,28.16,7.565
8/23/12,336.67,162.7,26.42,59.735,34.775,4.282,28.045,7.475
8/22/12,335.7,162.95,26.905,60.453,35.015,4.339,28.185,7.535
8/21/12,340.13,163.95,26.895,61.604,35.225,4.328,28.48,7.745
8/20/12,335.06,164.5,26.85,61.752,34.385,4.123,28.595,7.755
8/17/12,336.07,164.55,26.945,61.634,35,4.315,28.76,7.84
8/16/12,335.26,164.8,26.83,62.195,34.525,4.169,28.695,7.735
8/15/12,332.07,163.8,26.69,62.165,33.8,3.984,28.9,7.795
8/14/12,333.68,162.1,26.69,62.52,33.81,3.941,28.76,7.8
8/13/12,331.6,162.15,26.485,61.25,33.75,4.011,28.61,7.745
8/10/12,331.79,161.85,26.545,61.654,33.675,3.979,28.85,7.795
8/9/12,331.95,162.4,26.385,61.998,34.02,3.998,28.91,7.805
8/8/12,332.95,164.8,26.5,62.116,33.83,3.97,28.615,7.8
8/7/12,333.8,164.1,26.745,62.028,33.63,3.98,28.77,7.61
8/6/12,331.1,161.55,26.755,61.378,33.2,3.732,28.305,7.66
8/3/12,328.55,162.5,26.545,61.998,32,3.547,28.4,7.8
8/2/12,315.39,156.7,26.095,59.636,29.45,3.283,28.1,7.58
8/1/12,322.96,158.35,26.395,61.27,30.705,3.57,27.87,7.61
7/31/12,321.65,156.4,26.52,60.925,30.17,3.491,27.71,7.6
7/30/12,323.64,157.45,26.65,60.177,31.185,3.578,27.835,7.655
7/27/12,321.02,157.65,26.715,60.02,30.185,3.343,27.23,7.46
7/26/12,315.05,155.65,26.675,58.76,28.835,3.234,27.275,7.405
7/25/12,303.62,152.55,26.49,56.143,26.56,2.98,27.92,7.16
7/24/12,302.01,149.55,26,55.66,26.46,2.94,27.885,7.145
7/23/12,305.5,147.25,25.825,56.034,26.955,3.038,27.985,7.155
7/20/12,314.27,150.3,26.37,57.609,28.515,3.214,28.485,7.285
7/19/12,321.54,151.5,26.87,58.829,30.205,3.432,28.35,7.42
7/18/12,317.6,151.3,26.575,58.121,29.845,3.391,28.23,7.285
7/17/12,313.58,149.9,26.66,57.245,29.44,3.394,28.12,7.04
7/16/12,314.78,149.7,26.62,56.654,29.5,3.429,28.21,7.115
7/13/12,313.46,150.15,26.5,57.373,29.77,3.456,28.045,7.045
7/12/12,308.48,147.5,26.18,56.054,29.65,3.455,27.87,6.935
7/11/12,313.2,148.2,26.22,56.507,29.94,3.51,27.9,7.02
7/10/12,313.26,148.95,26.1,56.497,29.51,3.455,27.57,6.98
7/9/12,311.98,148.6,26.165,56.202,29.185,3.459,27.175,6.88
7/6/12,312.45,149.05,26.49,56.192,29.2,3.473,27.57,6.945
7/5/12,318.41,150.05,26.35,56.93,30.4,3.641,27.52,7.02
7/4/12,322.77,150.4,26.38,57.451,31.02,3.757,27.325,6.99
7/3/12,324.62,149.7,26.3,57.373,31.22,3.75,27.205,6.96
7/2/12,320.87,147.9,26.27,56.566,31.65,3.711,26.85,6.88
6/29/12,317.76,145.1,25.9,55.877,30.335,3.471,26.605,6.775
6/28/12,304,140.45,25.075,53.161,27.65,3.193,26.45,6.38
6/27/12,306.72,140.8,25.365,54.106,28.355,3.231,26.305,6.505
6/26/12,303.12,139.3,24.68,52.462,27.505,3.138,26,6.36
6/25/12,303.48,138.7,24.6,52.128,27.78,3.195,25.96,6.355
6/21/12,312.14,141.45,25.03,53.338,29.21,3.339,26.47,6.555
6/20/12,316.88,142.8,25.3,53.269,29.62,3.4,26.775,6.6
6/19/12,315.1,142.8,25.51,53.919,28.93,3.28,26.7,6.54
6/18/12,306.99,139.35,25.3,52.472,28.17,3.173,26.41,6.325
6/15/12,308.53,140.55,25.66,52.659,29.475,3.284,26.29,6.35
6/14/12,304.65,138.35,25.235,51.33,28.27,3.09,25.745,6.32
6/13/12,305.16,135.95,24.96,50.632,28.015,3.053,25.84,6.305
6/12/12,303.93,135,25.045,50.012,28.08,2.95,25.725,6.33
6/11/12,302.3,135.4,25.18,49.264,27.985,3.035,25.285,6.24
6/8/12,302.22,137.25,25.565,48.678,28.455,3.152,25.155,6.18
6/7/12,304.9,136.9,25.735,48.949,28.995,3.155,25.36,6.165
6/6/12,301.35,138.8,26.045,47.861,28.58,3.13,25.045,6.11
6/5/12,291.78,133.05,25.085,47.202,27.42,3.021,24.645,5.93
6/4/12,291.78,132.45,24.895,47.66,26.785,2.933,24.515,5.895
6/1/12,291.14,132.65,24.82,48.039,25.91,2.882,24.65,5.885
5/31/12,296.4,133.6,25.05,50.327,25.725,2.892,25.03,5.945
5/30/12,298.44,134.2,24.835,50.297,24.955,2.897,24.91,5.975
5/29/12,304.94,136.9,24.95,51.006,26.275,2.923,25.19,6.025
5/28/12,303.84,135.65,24.63,50.189,26.295,2.953,25.15,6.005
5/25/12,303.48,135.95,24.67,50.09,26.58,2.984,25.18,6.035
5/24/12,303.48,135.65,24.635,49.648,26.67,3.014,25.115,6.065
5/23/12,300.82,133.3,24.04,50.031,26.24,2.97,24.64,5.92
5/22/12,311.73,136,24.705,51.232,27.11,3.17,25,6.05
5/21/12,306.99,134.15,24.19,50.947,26.285,3.027,24.57,5.815
5/18/12,304.12,132.8,23.71,49.864,26.23,3.011,24.65,5.66
